scenario,policy,retry,clones,capacity,requests,attempts,reliance_filter,hidden_control,reserve_repair,metric,mean,normal95_low,normal95_high,replicates
60,naive,reroll,10,3.0,12,3,all,False,False,reservation_failures,28.48,28.070114682705842,28.88988531729416,100
60,naive,reroll,10,3.0,12,3,all,False,False,retry_attempts,20.49,20.061585211848293,20.918414788151704,100
60,naive,reroll,10,3.0,12,3,all,False,False,refuse_actors,1.65,1.3681289785606316,1.9318710214393682,100
60,naive,reroll,10,3.0,12,3,all,False,False,repaired_reliances,0,0.0,0.0,100
60,naive,reroll,10,3.0,12,3,all,False,False,pending_repairs,1.93,1.7384962178288412,2.1215037821711586,100
60,naive,reroll,10,3.0,12,3,all,False,False,unnoticed_affected_reliances,0.19,0.10325841000798155,0.2767415899920185,100
60,naive,reroll,10,3.0,12,3,all,False,False,full_effort_completed_panels,1.11,0.9602506929916037,1.2597493070083965,100
60,naive,reroll,10,3.0,12,3,all,False,False,true_independent_completed_panels,2.12,1.926430422291773,2.3135695777082272,100
60,naive,reroll,10,3.0,12,3,all,False,False,total_hours,7.235300000000001,7.08574764087532,7.384852359124682,100
61,naive,reroll,10,3.0,12,3,all,False,True,completed_requests,1.41,1.2473332389468728,1.572666761053127,100
61,naive,reroll,10,3.0,12,3,all,False,True,unresolved_requests,10.59,10.427333238946872,10.752666761053128,100
61,naive,reroll,10,3.0,12,3,all,False,True,relied_requests,1.41,1.2473332389468728,1.572666761053127,100
61,naive,reroll,10,3.0,12,3,all,False,True,reservation_failures,30.82,30.493475909902283,31.146524090097717,100
61,naive,reroll,10,3.0,12,3,all,False,True,retry_attempts,21.55,21.215266274978653,21.88473372502135,100
61,naive,reroll,10,3.0,12,3,all,False,True,refuse_actors,1.14,0.9170993644393687,1.3629006355606312,100
61,naive,reroll,10,3.0,12,3,all,False,True,repaired_reliances,1.28,1.1297720735049908,1.4302279264950093,100
61,naive,reroll,10,3.0,12,3,all,False,True,pending_repairs,0.01,-0.0096,0.0296,100
61,naive,reroll,10,3.0,12,3,all,False,True,unnoticed_affected_reliances,0.12,0.04483439428283517,0.19516560571716482,100
61,naive,reroll,10,3.0,12,3,all,False,True,full_effort_completed_panels,0.9,0.7565909995357982,1.0434090004642018,100
61,naive,reroll,10,3.0,12,3,all,False,True,true_independent_completed_panels,1.41,1.2473332389468728,1.572666761053127,100
61,naive,reroll,10,3.0,12,3,all,False,True,total_hours,6.885000000000001,6.656316279423818,7.113683720576184,100
62,naive,reroll,10,8.0,12,3,all,False,False,completed_requests,5.17,4.872483787726355,5.467516212273645,100
62,naive,reroll,10,8.0,12,3,all,False,False,unresolved_requests,6.83,6.532483787726355,7.127516212273645,100
62,naive,reroll,10,8.0,12,3,all,False,False,relied_requests,5.17,4.872483787726355,5.467516212273645,100
62,naive,reroll,10,8.0,12,3,all,False,False,reservation_failures,18.58,17.851316963781418,19.30868303621858,100
62,naive,reroll,10,8.0,12,3,all,False,False,retry_attempts,15.75,15.06456588997051,16.43543411002949,100
62,naive,reroll,10,8.0,12,3,all,False,False,refuse_actors,3.45,3.1306919729139024,3.769308027086098,100
62,naive,reroll,10,8.0,12,3,all,False,False,repaired_reliances,0,0.0,0.0,100
62,naive,reroll,10,8.0,12,3,all,False,False,pending_repairs,3.6,3.463523117730733,3.736476882269267,100
62,naive,reroll,10,8.0,12,3,all,False,False,unnoticed_affected_reliances,1.57,1.344959663323854,1.795040336676146,100
62,naive,reroll,10,8.0,12,3,all,False,False,full_effort_completed_panels,2.47,2.2463433692356776,2.693656630764323,100
62,naive,reroll,10,8.0,12,3,all,False,False,true_independent_completed_panels,5.17,4.872483787726355,5.467516212273645,100
62,naive,reroll,10,8.0,12,3,all,False,False,total_hours,15.019,14.754822547640126,15.283177452359874,100
63,naive,reroll,10,8.0,12,3,all,False,True,completed_requests,4.57,4.289675077415114,4.850324922584886,100
63,naive,reroll,10,8.0,12,3,all,False,True,unresolved_requests,7.43,7.149675077415114,7.710324922584886,100
63,naive,reroll,10,8.0,12,3,all,False,True,relied_requests,4.57,4.289675077415114,4.850324922584886,100
63,naive,reroll,10,8.0,12,3,all,False,True,reservation_failures,20.45,19.771393376472826,21.128606623527173,100
63,naive,reroll,10,8.0,12,3,all,False,True,retry_attempts,16.63,16.00541942186307,17.254580578136927,100
63,naive,reroll,10,8.0,12,3,all,False,True,refuse_actors,3.11,2.807516865149994,3.4124831348500058,100
63,naive,reroll,10,8.0,12,3,all,False,True,repaired_reliances,1.97,1.9263505053426917,2.013649494657308,100
63,naive,reroll,10,8.0,12,3,all,False,True,pending_repairs,1.53,1.397989036267988,1.662010963732012,100
63,naive,reroll,10,8.0,12,3,all,False,True,unnoticed_affected_reliances,1.07,0.8764805451797175,1.2635194548202826,100
63,naive,reroll,10,8.0,12,3,all,False,True,full_effort_completed_panels,2.22,2.0049676895314232,2.435032310468577,100
63,naive,reroll,10,8.0,12,3,all,False,True,true_independent_completed_panels,4.57,4.289675077415114,4.850324922584886,100
63,naive,reroll,10,8.0,12,3,all,False,True,total_hours,15.6576,15.386452409633694,15.928747590366306,100
64,naive,reroll,10,20.0,12,3,all,False,False,completed_requests,11.21,11.051685345918424,11.368314654081578,100
64,naive,reroll,10,20.0,12,3,all,False,False,unresolved_requests,0.79,0.6316853459184221,0.948314654081578,100
64,naive,reroll,10,20.0,12,3,all,False,False,relied_requests,11.21,11.051685345918424,11.368314654081578,100
64,naive,reroll,10,20.0,12,3,all,False,False,reservation_failures,0,0.0,0.0,100
64,naive,reroll,10,20.0,12,3,all,False,False,retry_attempts,6.77,6.286794255502739,7.25320574449726,100
64,naive,reroll,10,20.0,12,3,all,False,False,refuse_actors,6.53,5.997437692173797,7.062562307826203,100
64,naive,reroll,10,20.0,12,3,all,False,False,repaired_reliances,3.66,3.551317205138118,3.768682794861882,100
64,naive,reroll,10,20.0,12,3,all,False,False,pending_repairs,0,0.0,0.0,100
64,naive,reroll,10,20.0,12,3,all,False,False,unnoticed_affected_reliances,7.55,7.433877633332746,7.6661223666672536,100
64,naive,reroll,10,20.0,12,3,all,False,False,full_effort_completed_panels,4.12,3.9091590440951554,4.330840955904845,100
64,naive,reroll,10,20.0,12,3,all,False,False,true_independent_completed_panels,11.21,11.051685345918424,11.368314654081578,100
64,naive,reroll,10,20.0,12,3,all,False,False,total_hours,30.0659,29.74603622318205,30.38576377681795,100
65,naive,reroll,10,20.0,12,3,all,False,True,completed_requests,11.21,11.051685345918424,11.368314654081578,100
65,naive,reroll,10,20.0,12,3,all,False,True,unresolved_requests,0.79,0.6316853459184221,0.948314654081578,100
65,naive,reroll,10,20.0,12,3,all,False,True,relied_requests,11.21,11.051685345918424,11.368314654081578,100
65,naive,reroll,10,20.0,12,3,all,False,True,reservation_failures,0,0.0,0.0,100
65,naive,reroll,10,20.0,12,3,all,False,True,retry_attempts,6.77,6.286794255502739,7.25320574449726,100
65,naive,reroll,10,20.0,12,3,all,False,True,refuse_actors,6.53,5.997437692173797,7.062562307826203,100
65,naive,reroll,10,20.0,12,3,all,False,True,repaired_reliances,3.66,3.551317205138118,3.768682794861882,100
65,naive,reroll,10,20.0,12,3,all,False,True,pending_repairs,0,0.0,0.0,100
65,naive,reroll,10,20.0,12,3,all,False,True,unnoticed_affected_reliances,7.55,7.433877633332746,7.6661223666672536,100
65,naive,reroll,10,20.0,12,3,all,False,True,full_effort_completed_panels,4.12,3.9091590440951554,4.330840955904845,100
65,naive,reroll,10,20.0,12,3,all,False,True,true_independent_completed_panels,11.21,11.051685345918424,11.368314654081578,100
65,naive,reroll,10,20.0,12,3,all,False,True,total_hours,30.0659,29.74603622318205,30.38576377681795,100
66,naive,reroll,100,3.0,12,3,all,False,False,completed_requests,1.82,1.6429741741148964,1.9970258258851037,100
66,naive,reroll,100,3.0,12,3,all,False,False,unresolved_requests,10.18,10.002974174114897,10.357025825885103,100
66,naive,reroll,100,3.0,12,3,all,False,False,relied_requests,1.82,1.6429741741148964,1.9970258258851037,100
66,naive,reroll,100,3.0,12,3,all,False,False,reservation_failures,29.83,29.41114806068169,30.248851939318307,100
66,naive,reroll,100,3.0,12,3,all,False,False,retry_attempts,20.96,20.544062584350275,21.375937415649727,100
66,naive,reroll,100,3.0,12,3,all,False,False,refuse_actors,1.09,0.9180558277119042,1.261944172288096,100
66,naive,reroll,100,3.0,12,3,all,False,False,repaired_reliances,0,0.0,0.0,100
66,naive,reroll,100,3.0,12,3,all,False,False,pending_repairs,1.8,1.6260254285386755,1.9739745714613246,100
66,naive,reroll,100,3.0,12,3,all,False,False,unnoticed_affected_reliances,0.02,-0.007578237650712777,0.04757823765071278,100
66,naive,reroll,100,3.0,12,3,all,False,False,full_effort_completed_panels,1.19,1.0572854418709312,1.3227145581290687,100
66,naive,reroll,100,3.0,12,3,all,False,False,true_independent_completed_panels,1.82,1.6429741741148964,1.9970258258851037,100
66,naive,reroll,100,3.0,12,3,all,False,False,total_hours,6.416200000000001,6.264682799213084,6.567717200786918,100
67,naive,reroll,100,3.0,12,3,all,False,True,completed_requests,1.19,1.046064329745135,1.3339356702548648,100
67,naive,reroll,100,3.0,12,3,all,False,True,unresolved_requests,10.81,10.666064329745137,10.953935670254864,100
67,naive,reroll,100,3.0,12,3,all,False,True,relied_requests,1.19,1.046064329745135,1.3339356702548648,100
67,naive,reroll,100,3.0,12,3,all,False,True,reservation_failures,31.75,31.448184684204918,32.05181531579508,100
67,naive,reroll,100,3.0,12,3,all,False,True,retry_attempts,21.85,21.54435195522836,22.15564804477164,100
67,naive,reroll,100,3.0,12,3,all,False,True,refuse_actors,0.76,0.6096687885656704,0.9103312114343296,100
67,naive,reroll,100,3.0,12,3,all,False,True,repaired_reliances,1.18,1.0369160675786002,1.3230839324213997,100
67,naive,reroll,100,3.0,12,3,all,False,True,pending_repairs,0,0.0,0.0,100
67,naive,reroll,100,3.0,12,3,all,False,True,unnoticed_affected_reliances,0.01,-0.0096,0.0296,100
67,naive,reroll,100,3.0,12,3,all,False,True,full_effort_completed_panels,0.88,0.7427293111396245,1.0172706888603755,100
67,naive,reroll,100,3.0,12,3,all,False,True,true_independent_completed_panels,1.19,1.046064329745135,1.3339356702548648,100
67,naive,reroll,100,3.0,12,3,all,False,True,total_hours,6.112000000000001,5.847792364236082,6.37620763576392,100
68,naive,reroll,100,8.0,12,3,all,False,False,completed_requests,4.76,4.512202676496792,5.007797323503207,100
68,naive,reroll,100,8.0,12,3,all,False,False,unresolved_requests,7.24,6.992202676496793,7.487797323503208,100
68,naive,reroll,100,8.0,12,3,all,False,False,relied_requests,4.76,4.512202676496792,5.007797323503207,100
68,naive,reroll,100,8.0,12,3,all,False,False,reservation_failures,20.36,19.78940257571028,20.93059742428972,100
68,naive,reroll,100,8.0,12,3,all,False,False,retry_attempts,16.48,15.90875009130695,17.051249908693052,100
68,naive,reroll,100,8.0,12,3,all,False,False,refuse_actors,2.87,2.642558433300713,3.0974415666992874,100
68,naive,reroll,100,8.0,12,3,all,False,False,repaired_reliances,0,0.0,0.0,100
68,naive,reroll,100,8.0,12,3,all,False,False,pending_repairs,3.66,3.5478036065326934,3.772196393467307,100
68,naive,reroll,100,8.0,12,3,all,False,False,unnoticed_affected_reliances,1.1,0.920535926895232,1.2794640731047682,100
68,naive,reroll,100,8.0,12,3,all,False,False,full_effort_completed_panels,2.59,2.3968016395912053,2.7831983604087944,100
68,naive,reroll,100,8.0,12,3,all,False,False,true_independent_completed_panels,4.76,4.512202676496792,5.007797323503207,100
68,naive,reroll,100,8.0,12,3,all,False,False,total_hours,14.1411,13.957675862496703,14.324524137503296,100
69,naive,reroll,100,8.0,12,3,all,False,True,completed_requests,4.19,3.9476254205415167,4.432374579458484,100
69,naive,reroll,100,8.0,12,3,all,False,True,unresolved_requests,7.81,7.567625420541516,8.052374579458483,100
69,naive,reroll,100,8.0,12,3,all,False,True,relied_requests,4.19,3.9476254205415167,4.432374579458484,100
69,naive,reroll,100,8.0,12,3,all,False,True,reservation_failures,22.13,21.574471050495678,22.68552894950432,100
69,naive,reroll,100,8.0,12,3,all,False,True,retry_attempts,17.25,16.696065933982258,17.803934066017742,100
69,naive,reroll,100,8.0,12,3,all,False,True,refuse_actors,2.49,2.257763620942851,2.7222363790571493,100
69,naive,reroll,100,8.0,12,3,all,False,True,repaired_reliances,1.99,1.9704,2.0096,100
69,naive,reroll,100,8.0,12,3,all,False,True,pending_repairs,1.55,1.4273763250568405,1.6726236749431596,100
69,naive,reroll,100,8.0,12,3,all,False,True,unnoticed_affected_reliances,0.65,0.49901200796959466,0.8009879920304054,100
69,naive,reroll,100,8.0,12,3,all,False,True,full_effort_completed_panels,2.33,2.127083841765306,2.532916158234694,100
69,naive,reroll,100,8.0,12,3,all,False,True,true_independent_completed_panels,4.19,3.9476254205415167,4.432374579458484,100
69,naive,reroll,100,8.0,12,3,all,False,True,total_hours,14.827,14.621786856939307,15.032213143060693,100
70,naive,reroll,100,20.0,12,3,all,False,False,completed_requests,11.38,11.233168379262215,11.526831620737786,100
70,naive,reroll,100,20.0,12,3,all,False,False,unresolved_requests,0.62,0.47316837926221467,0.7668316207377853,100
70,naive,reroll,100,20.0,12,3,all,False,False,relied_requests,11.38,11.233168379262215,11.526831620737786,100
70,naive,reroll,100,20.0,12,3,all,False,False,reservation_failures,0,0.0,0.0,100
70,naive,reroll,100,20.0,12,3,all,False,False,retry_attempts,6.49,6.056184698799644,6.9238153012003565,100
70,naive,reroll,100,20.0,12,3,all,False,False,refuse_actors,6.24,5.7829892046453315,6.697010795354669,100
70,naive,reroll,100,20.0,12,3,all,False,False,repaired_reliances,3.7,3.59764233829805,3.8023576617019503,100
70,naive,reroll,100,20.0,12,3,all,False,False,pending_repairs,0,0.0,0.0,100
70,naive,reroll,100,20.0,12,3,all,False,False,unnoticed_affected_reliances,7.68,7.576211746251507,7.783788253748493,100
70,naive,reroll,100,20.0,12,3,all,False,False,full_effort_completed_panels,4.47,4.262545038111591,4.677454961888409,100
70,naive,reroll,100,20.0,12,3,all,False,False,true_independent_completed_panels,11.38,11.233168379262215,11.526831620737786,100
70,naive,reroll,100,20.0,12,3,all,False,False,total_hours,30.2063,29.836068602168368,30.57653139783163,100
71,naive,reroll,100,20.0,12,3,all,False,True,completed_requests,11.38,11.233168379262215,11.526831620737786,100
71,naive,reroll,100,20.0,12,3,all,False,True,unresolved_requests,0.62,0.47316837926221467,0.7668316207377853,100
71,naive,reroll,100,20.0,12,3,all,False,True,relied_requests,11.38,11.233168379262215,11.526831620737786,100
71,naive,reroll,100,20.0,12,3,all,False,True,reservation_failures,0,0.0,0.0,100
71,naive,reroll,100,20.0,12,3,all,False,True,retry_attempts,6.49,6.056184698799644,6.9238153012003565,100
71,naive,reroll,100,20.0,12,3,all,False,True,refuse_actors,6.24,5.7829892046453315,6.697010795354669,100
71,naive,reroll,100,20.0,12,3,all,False,True,repaired_reliances,3.7,3.59764233829805,3.8023576617019503,100
71,naive,reroll,100,20.0,12,3,all,False,True,pending_repairs,0,0.0,0.0,100
71,naive,reroll,100,20.0,12,3,all,False,True,unnoticed_affected_reliances,7.68,7.576211746251507,7.783788253748493,100
71,naive,reroll,100,20.0,12,3,all,False,True,full_effort_completed_panels,4.47,4.262545038111591,4.677454961888409,100
71,naive,reroll,100,20.0,12,3,all,False,True,true_independent_completed_panels,11.38,11.233168379262215,11.526831620737786,100
71,naive,reroll,100,20.0,12,3,all,False,True,total_hours,30.2063,29.836068602168368,30.57653139783163,100
72,group_first,reroll,100,20,12,3,all,True,False,completed_requests,11.27,11.115255134710926,11.424744865289073,100
72,group_first,reroll,100,20,12,3,all,True,False,unresolved_requests,0.73,0.575255134710927,0.8847448652890729,100
72,group_first,reroll,100,20,12,3,all,True,False,relied_requests,11.27,11.115255134710926,11.424744865289073,100
72,group_first,reroll,100,20,12,3,all,True,False,reservation_failures,0,0.0,0.0,100
72,group_first,reroll,100,20,12,3,all,True,False,retry_attempts,6.1,5.608320051540463,6.591679948459536,100
72,group_first,reroll,100,20,12,3,all,True,False,refuse_actors,6.01,5.461613792362287,6.558386207637713,100
72,group_first,reroll,100,20,12,3,all,True,False,repaired_reliances,3.81,3.714730566021913,3.905269433978087,100
72,group_first,reroll,100,20,12,3,all,True,False,pending_repairs,0,0.0,0.0,100
72,group_first,reroll,100,20,12,3,all,True,False,unnoticed_affected_reliances,7.46,7.331067262074014,7.588932737925986,100
72,group_first,reroll,100,20,12,3,all,True,False,full_effort_completed_panels,5.03,4.788009964308988,5.2719900356910125,100
72,group_first,reroll,100,20,12,3,all,True,False,true_independent_completed_panels,8.74,8.422831914683343,9.057168085316658,100
72,group_first,reroll,100,20,12,3,all,True,False,total_hours,29.873,29.528951066505964,30.217048933494038,100
73,group_first,reroll,100,20,12,3,A_only,False,False,completed_requests,10.55,10.344575089291991,10.75542491070801,100
73,group_first,reroll,100,20,12,3,A_only,False,False,unresolved_requests,1.45,1.2445750892919898,1.6554249107080101,100
73,group_first,reroll,100,20,12,3,A_only,False,False,relied_requests,8.59,8.279665103672198,8.900334896327802,100
73,group_first,reroll,100,20,12,3,A_only,False,False,reservation_failures,0,0.0,0.0,100
73,group_first,reroll,100,20,12,3,A_only,False,False,retry_attempts,8.77,8.21085061572117,9.329149384278828,100
73,group_first,reroll,100,20,12,3,A_only,False,False,refuse_actors,9.37,8.712135771583297,10.027864228416702,100
73,group_first,reroll,100,20,12,3,A_only,False,False,repaired_reliances,2.86,2.683765060389848,3.036234939610152,100
73,group_first,reroll,100,20,12,3,A_only,False,False,pending_repairs,0,0.0,0.0,100
73,group_first,reroll,100,20,12,3,A_only,False,False,unnoticed_affected_reliances,5.73,5.498835461109616,5.961164538890385,100
73,group_first,reroll,100,20,12,3,A_only,False,False,full_effort_completed_panels,2.63,2.4148323895051567,2.845167610494843,100
73,group_first,reroll,100,20,12,3,A_only,False,False,true_independent_completed_panels,10.55,10.344575089291991,10.75542491070801,100
73,group_first,reroll,100,20,12,3,A_only,False,False,total_hours,28.9059,28.445056793794134,29.366743206205864,100
