scenario,hours,seed,policy,true_avoided_loss,paired_gain_vs_uniform,regret_vs_latent_oracle,lots_at_least_quarter_hour,underserved_hours,irreducible_floor
noise_20,80,15,reserve_20,42.87167177208042,-23.797434739128704,44.177101885621,36,16.173834398823875,13.455599511519644
noise_20,80,15,latent_oracle,87.04877365770142,20.379667146492295,0.0,48,15.49409083184608,13.455599511519644
biased_underserved,20,15,uniform,23.21694985140031,0.0,23.01051582796357,80,5.0,13.455599511519644
biased_underserved,20,15,estimated_waterfill,38.99220151160059,15.77525166020028,7.23526416776329,21,0.0,13.455599511519644
biased_underserved,20,15,reserve_20,39.7063350216113,16.48938517021099,6.521130657752579,18,4.000000000000001,13.455599511519644
biased_underserved,20,15,latent_oracle,46.22746567936388,23.01051582796357,0.0,23,4.56854882231717,13.455599511519644
biased_underserved,80,15,uniform,66.66910651120912,0.0,20.379667146492295,80,20.0,13.455599511519644
biased_underserved,80,15,estimated_waterfill,80.42963857788871,13.760532066679588,6.6191350798127075,45,2.4736654072443844,13.455599511519644
biased_underserved,80,15,reserve_20,81.91306945406025,15.243962942851127,5.135704203641168,60,16.28656250860027,13.455599511519644
biased_underserved,80,15,latent_oracle,87.04877365770142,20.379667146492295,0.0,48,15.49409083184608,13.455599511519644
blindspot_ignored,20,15,uniform,18.2523922743602,0.0,21.0173638753346,80,5.0,34.84466083720962
blindspot_ignored,20,15,estimated_waterfill,36.50354511995489,18.251152845594692,2.7662110297399067,23,4.568548822317169,34.84466083720962
blindspot_ignored,20,15,reserve_20,33.59985313820728,15.347460863847079,5.66990301148752,22,6.807657644835545,34.84466083720962
blindspot_ignored,20,15,latent_oracle,39.2697561496948,21.0173638753346,0.0,22,0.6757445566019549,34.84466083720962
blindspot_ignored,80,15,uniform,53.654165760039284,0.0,19.816090267855948,80,20.0,34.84466083720962
blindspot_ignored,80,15,estimated_waterfill,71.31702405899951,17.662858298960224,2.1532319688957244,48,15.494090831846076,34.84466083720962
blindspot_ignored,80,15,reserve_20,68.19016659338105,14.536000833341767,5.280089434514181,58,23.461917655741207,34.84466083720962
blindspot_ignored,80,15,latent_oracle,73.47025602789523,19.816090267855948,0.0,48,3.678109049179376,34.84466083720962
known,20,16,uniform,23.738531237567777,0.0,30.383306489419546,80,5.0,12.693924417473331
known,20,16,estimated_waterfill,54.12183772698732,30.383306489419546,0.0,20,5.7068985938625465,12.693924417473331
known,20,16,reserve_20,52.40527645858253,28.66674522101475,1.7165612684047957,16,7.857016295635327,12.693924417473331
known,20,16,latent_oracle,54.12183772698732,30.383306489419546,0.0,20,5.7068985938625465,12.693924417473331
known,80,16,uniform,67.82326117969087,0.0,19.862790488832502,80,20.0,12.693924417473331
known,80,16,estimated_waterfill,87.68605166852338,19.862790488832502,0.0,52,21.76473804428859,12.693924417473331
known,80,16,reserve_20,87.02070192235949,19.19744074266862,0.6653497461638835,58,25.839176762501637,12.693924417473331
known,80,16,latent_oracle,87.68605166852338,19.862790488832502,0.0,52,21.76473804428859,12.693924417473331
noise_05,20,16,uniform,23.738531237567777,0.0,30.383306489419546,80,5.0,12.693924417473331
noise_05,20,16,estimated_waterfill,47.220905568854555,23.482374331286778,6.900932158132768,18,6.457238731840899,12.693924417473331
noise_05,20,16,reserve_20,46.08190818781647,22.34337695024869,8.039929539170856,15,8.871914255065418,12.693924417473331
noise_05,20,16,latent_oracle,54.12183772698732,30.383306489419546,0.0,20,5.7068985938625465,12.693924417473331
noise_05,80,16,uniform,67.82326117969087,0.0,19.862790488832502,80,20.0,12.693924417473331
noise_05,80,16,estimated_waterfill,82.17936799252588,14.356106812835009,5.506683675997493,55,24.5298973930182,12.693924417473331
noise_05,80,16,reserve_20,81.53641402062347,13.713152840932594,6.149637647899908,58,28.08886898862526,12.693924417473331
noise_05,80,16,latent_oracle,87.68605166852338,19.862790488832502,0.0,52,21.76473804428859,12.693924417473331
noise_10,20,16,uniform,23.738531237567777,0.0,30.383306489419546,80,5.0,12.693924417473331
noise_10,20,16,estimated_waterfill,36.777386463236304,13.038855225668527,17.34445126375102,19,8.441239680324426,12.693924417473331
noise_10,20,16,reserve_20,36.95505247480439,13.216521237236613,17.166785252182933,15,10.188295024769172,12.693924417473331
noise_10,20,16,latent_oracle,54.12183772698732,30.383306489419546,0.0,20,5.7068985938625465,12.693924417473331
noise_10,80,16,uniform,67.82326117969087,0.0,19.862790488832502,80,20.0,12.693924417473331
noise_10,80,16,estimated_waterfill,66.85914860426936,-0.9641125754215096,20.82690306425401,44,25.891034789708847,12.693924417473331
noise_10,80,16,reserve_20,66.83121606094372,-0.9920451187471571,20.85483560757966,47,30.428025226301596,12.693924417473331
noise_10,80,16,latent_oracle,87.68605166852338,19.862790488832502,0.0,52,21.76473804428859,12.693924417473331
noise_20,20,16,uniform,23.738531237567777,0.0,30.383306489419546,80,5.0,12.693924417473331
noise_20,20,16,estimated_waterfill,22.65525659877861,-1.0832746387891667,31.466581128208713,12,10.089655949422243,12.693924417473331
noise_20,20,16,reserve_20,23.786022343552336,0.04749110598455886,30.335815383434987,11,11.54097059077333,12.693924417473331
noise_20,20,16,latent_oracle,54.12183772698732,30.383306489419546,0.0,20,5.7068985938625465,12.693924417473331
noise_20,80,16,uniform,67.82326117969087,0.0,19.862790488832502,80,20.0,12.693924417473331
noise_20,80,16,estimated_waterfill,39.097352399846116,-28.725908779844758,48.58869926867726,25,34.1849862285524,12.693924417473331
noise_20,80,16,reserve_20,44.13162914500117,-23.691632034689704,43.554422523522206,38,40.971515392666916,12.693924417473331
noise_20,80,16,latent_oracle,87.68605166852338,19.862790488832502,0.0,52,21.76473804428859,12.693924417473331
biased_underserved,20,16,uniform,23.738531237567777,0.0,30.383306489419546,80,5.0,12.693924417473331
biased_underserved,20,16,estimated_waterfill,46.01666067561914,22.278129438051366,8.10517705136818,23,0.0,12.693924417473331
biased_underserved,20,16,reserve_20,47.54334473601923,23.804813498451452,6.578492990968094,15,4.000000000000001,12.693924417473331
biased_underserved,20,16,latent_oracle,54.12183772698732,30.383306489419546,0.0,20,5.7068985938625465,12.693924417473331
biased_underserved,80,16,uniform,67.82326117969087,0.0,19.862790488832502,80,20.0,12.693924417473331
biased_underserved,80,16,estimated_waterfill,80.82889674717288,13.005635567482003,6.857154921350499,52,4.037599672680577,12.693924417473331
biased_underserved,80,16,reserve_20,84.49113242159078,16.667871241899903,3.1949192469325993,64,17.231006007886055,12.693924417473331
biased_underserved,80,16,latent_oracle,87.68605166852338,19.862790488832502,0.0,52,21.76473804428859,12.693924417473331
blindspot_ignored,20,16,uniform,18.805837685483624,0.0,27.527983114321422,80,5.0,35.45600343358664
blindspot_ignored,20,16,estimated_waterfill,43.577712201416745,24.77187451593312,2.756108598388302,20,5.7068985938625465,35.45600343358664
blindspot_ignored,20,16,reserve_20,41.30171147204006,22.495873786556437,5.032109327764985,16,7.857016295635327,35.45600343358664
blindspot_ignored,20,16,latent_oracle,46.333820799805046,27.527983114321422,0.0,20,0.7097312349657647,35.45600343358664
blindspot_ignored,80,16,uniform,54.033159728752025,0.0,18.507609392655112,80,20.0,35.45600343358664
blindspot_ignored,80,16,estimated_waterfill,70.21343074645486,16.180271017702836,2.3273383749522765,52,21.76473804428859,35.45600343358664
blindspot_ignored,80,16,reserve_20,69.05073068947723,15.017570960725209,3.4900384319299036,58,25.839176762501637,35.45600343358664
blindspot_ignored,80,16,latent_oracle,72.54076912140714,18.507609392655112,0.0,54,5.86904507717461,35.45600343358664
known,20,17,uniform,28.310005265647394,0.0,34.81927420613532,80,5.0,16.060681916821718
known,20,17,estimated_waterfill,63.12927947178271,34.81927420613532,0.0,19,2.669935861143881,16.060681916821718
known,20,17,reserve_20,60.81413988388624,32.50413461823885,2.315139587896468,16,5.6023735799373044,16.060681916821718
known,20,17,latent_oracle,63.12927947178271,34.81927420613532,0.0,19,2.669935861143881,16.060681916821718
known,80,17,uniform,80.84005113219442,0.0,23.82353946461528,80,20.0,16.060681916821718
known,80,17,estimated_waterfill,104.6635905968097,23.82353946461528,0.0,54,17.135798026442902,16.060681916821718
known,80,17,reserve_20,103.71723526684521,22.87718413465079,0.94635532996449,58,21.4152069087908,16.060681916821718
known,80,17,latent_oracle,104.6635905968097,23.82353946461528,0.0,54,17.135798026442902,16.060681916821718
noise_05,20,17,uniform,28.310005265647394,0.0,34.81927420613532,80,5.0,16.060681916821718
noise_05,20,17,estimated_waterfill,56.96536150037398,28.655356234726586,6.163917971408729,20,2.0100869496039846,16.060681916821718
noise_05,20,17,reserve_20,54.46598961960511,26.155984353957717,8.663289852177599,18,4.7349471244874906,16.060681916821718
noise_05,20,17,latent_oracle,63.12927947178271,34.81927420613532,0.0,19,2.669935861143881,16.060681916821718
noise_05,80,17,uniform,80.84005113219442,0.0,23.82353946461528,80,20.0,16.060681916821718
noise_05,80,17,estimated_waterfill,99.14871732069591,18.30866618850149,5.514873276113789,52,14.721153230553364,16.060681916821718
noise_05,80,17,reserve_20,98.53143095196197,17.691379819767548,6.132159644847732,57,19.519370702100236,16.060681916821718
noise_05,80,17,latent_oracle,104.6635905968097,23.82353946461528,0.0,54,17.135798026442902,16.060681916821718
noise_10,20,17,uniform,28.310005265647394,0.0,34.81927420613532,80,5.0,16.060681916821718
noise_10,20,17,estimated_waterfill,47.24763448052126,18.93762921487387,15.881644991261446,16,1.6657904835568573,16.060681916821718
noise_10,20,17,reserve_20,45.11195971479852,16.80195444915113,18.017319756984186,15,4.3580989713136224,16.060681916821718
noise_10,20,17,latent_oracle,63.12927947178271,34.81927420613532,0.0,19,2.669935861143881,16.060681916821718
noise_10,80,17,uniform,80.84005113219442,0.0,23.82353946461528,80,20.0,16.060681916821718
noise_10,80,17,estimated_waterfill,85.91780756256328,5.077756430368865,18.745783034246415,45,13.890170602123847,16.060681916821718
noise_10,80,17,reserve_20,86.64929798409835,5.809246851903936,18.014292612711344,52,19.236966142906464,16.060681916821718
noise_10,80,17,latent_oracle,104.6635905968097,23.82353946461528,0.0,54,17.135798026442902,16.060681916821718
noise_20,20,17,uniform,28.310005265647394,0.0,34.81927420613532,80,5.0,16.060681916821718
noise_20,20,17,estimated_waterfill,23.506046564590942,-4.803958701056452,39.62323290719176,9,0.9472389291291989,16.060681916821718
noise_20,20,17,reserve_20,24.985183326198353,-3.3248219394490413,38.144096145584356,8,4.160426183887015,16.060681916821718
noise_20,20,17,latent_oracle,63.12927947178271,34.81927420613532,0.0,19,2.669935861143881,16.060681916821718
noise_20,80,17,uniform,80.84005113219442,0.0,23.82353946461528,80,20.0,16.060681916821718
noise_20,80,17,estimated_waterfill,58.85178064153795,-21.98827049065647,45.81180995527175,25,4.80921884649221,16.060681916821718
noise_20,80,17,reserve_20,63.819823751574795,-17.020227380619623,40.8437668452349,40,16.985830070725772,16.060681916821718
noise_20,80,17,latent_oracle,104.6635905968097,23.82353946461528,0.0,54,17.135798026442902,16.060681916821718
biased_underserved,20,17,uniform,28.310005265647394,0.0,34.81927420613532,80,5.0,16.060681916821718
biased_underserved,20,17,estimated_waterfill,59.38848315182231,31.078477886174912,3.7407963199604026,20,0.0,16.060681916821718
biased_underserved,20,17,reserve_20,58.48097908215175,30.170973816504354,4.648300389630961,16,4.000000000000001,16.060681916821718
biased_underserved,20,17,latent_oracle,63.12927947178271,34.81927420613532,0.0,19,2.669935861143881,16.060681916821718
biased_underserved,80,17,uniform,80.84005113219442,0.0,23.82353946461528,80,20.0,16.060681916821718
biased_underserved,80,17,estimated_waterfill,99.38983686260755,18.549785730413134,5.273753734202145,44,1.5468014028189367,16.060681916821718
biased_underserved,80,17,reserve_20,101.5774752681672,20.737424135972788,3.0861153286424923,60,16.14235019767561,16.060681916821718
biased_underserved,80,17,latent_oracle,104.6635905968097,23.82353946461528,0.0,54,17.135798026442902,16.060681916821718
blindspot_ignored,20,17,uniform,24.53511625537543,0.0,34.87381272289012,80,5.0,36.92459395128144
blindspot_ignored,20,17,estimated_waterfill,57.75636221558345,33.22124596020802,1.6525667626821061,19,2.669935861143881,36.92459395128144
blindspot_ignored,20,17,reserve_20,54.198939538990395,29.663823283614963,5.209989439275162,16,5.6023735799373044,36.92459395128144
blindspot_ignored,20,17,latent_oracle,59.40892897826556,34.87381272289012,0.0,20,0.19935408079519043,36.92459395128144
blindspot_ignored,80,17,uniform,69.80094155992663,0.0,25.52729712979803,80,20.0,36.92459395128144
blindspot_ignored,80,17,estimated_waterfill,92.07709766109198,22.276156101165355,3.2511410286326736,54,17.1357980264429,36.92459395128144
blindspot_ignored,80,17,reserve_20,90.42934648594691,20.62840492602028,4.8988922037777485,58,21.4152069087908,36.92459395128144
blindspot_ignored,80,17,latent_oracle,95.32823868972466,25.52729712979803,0.0,44,2.155805779008794,36.92459395128144
known,20,18,uniform,19.315544268233293,0.0,23.211514316567186,80,5.0,11.596546107933465
known,20,18,estimated_waterfill,42.52705858480048,23.211514316567186,0.0,18,4.442383407596839,11.596546107933465
known,20,18,reserve_20,39.99186296263886,20.67631869440557,2.5351956221616163,15,7.420595661581785,11.596546107933465
known,20,18,latent_oracle,42.52705858480048,23.211514316567186,0.0,18,4.442383407596839,11.596546107933465
known,80,18,uniform,56.868846521436105,0.0,18.413617372245803,80,20.0,11.596546107933465
known,80,18,estimated_waterfill,75.2824638936819,18.413617372245803,0.0,51,17.429960881565513,11.596546107933465
known,80,18,reserve_20,74.40328262510572,17.534436103669613,0.8791812685761897,57,23.419976385604045,11.596546107933465
known,80,18,latent_oracle,75.2824638936819,18.413617372245803,0.0,51,17.429960881565513,11.596546107933465
noise_05,20,18,uniform,19.315544268233293,0.0,23.211514316567186,80,5.0,11.596546107933465
noise_05,20,18,estimated_waterfill,37.68244279408765,18.366898525854356,4.8446157907128296,21,2.1392285818214822,11.596546107933465
noise_05,20,18,reserve_20,36.03377301979968,16.71822875156639,6.493285565000797,19,5.421540854363876,11.596546107933465
noise_05,20,18,latent_oracle,42.52705858480048,23.211514316567186,0.0,18,4.442383407596839,11.596546107933465
noise_05,80,18,uniform,56.868846521436105,0.0,18.413617372245803,80,20.0,11.596546107933465
noise_05,80,18,estimated_waterfill,71.54570137492097,14.676854853484862,3.7367625187609406,51,18.723262145582886,11.596546107933465
noise_05,80,18,reserve_20,71.27031917997118,14.401472658535077,4.012144713710725,56,23.656929915648256,11.596546107933465
noise_05,80,18,latent_oracle,75.2824638936819,18.413617372245803,0.0,51,17.429960881565513,11.596546107933465
noise_10,20,18,uniform,19.315544268233293,0.0,23.211514316567186,80,5.0,11.596546107933465
noise_10,20,18,estimated_waterfill,30.99173626402885,11.676191995795559,11.535322320771627,22,3.559674785833243,11.596546107933465
noise_10,20,18,reserve_20,30.188469479129235,10.872925210895943,12.338589105671243,21,5.952855236660885,11.596546107933465
noise_10,20,18,latent_oracle,42.52705858480048,23.211514316567186,0.0,18,4.442383407596839,11.596546107933465
noise_10,80,18,uniform,56.868846521436105,0.0,18.413617372245803,80,20.0,11.596546107933465
noise_10,80,18,estimated_waterfill,60.36678370605969,3.497937184623588,14.915680187622215,51,19.80710017241741,11.596546107933465
noise_10,80,18,reserve_20,62.504595062323254,5.63574854088715,12.777868831358653,56,24.849898592576057,11.596546107933465
noise_10,80,18,latent_oracle,75.2824638936819,18.413617372245803,0.0,51,17.429960881565513,11.596546107933465
noise_20,20,18,uniform,19.315544268233293,0.0,23.211514316567186,80,5.0,11.596546107933465
noise_20,20,18,estimated_waterfill,20.94169740888788,1.626153140654587,21.5853611759126,19,4.528675053663413,11.596546107933465
noise_20,20,18,reserve_20,20.22827439206216,0.9127301238288688,22.298784192738317,16,6.704339314551413,11.596546107933465
noise_20,20,18,latent_oracle,42.52705858480048,23.211514316567186,0.0,18,4.442383407596839,11.596546107933465
noise_20,80,18,uniform,56.868846521436105,0.0,18.413617372245803,80,20.0,11.596546107933465
noise_20,80,18,estimated_waterfill,44.453742414521194,-12.41510410691491,30.828721479160713,42,22.491889358652248,11.596546107933465
noise_20,80,18,reserve_20,48.81920111972671,-8.049645401709391,26.463262773955194,48,29.35391842187114,11.596546107933465
noise_20,80,18,latent_oracle,75.2824638936819,18.413617372245803,0.0,51,17.429960881565513,11.596546107933465
biased_underserved,20,18,uniform,19.315544268233293,0.0,23.211514316567186,80,5.0,11.596546107933465
biased_underserved,20,18,estimated_waterfill,36.63343293003653,17.317888661803234,5.893625654763952,18,0.0,11.596546107933465
biased_underserved,20,18,reserve_20,36.397816721995966,17.082272453762673,6.129241862804513,15,4.000000000000001,11.596546107933465
biased_underserved,20,18,latent_oracle,42.52705858480048,23.211514316567186,0.0,18,4.442383407596839,11.596546107933465
biased_underserved,80,18,uniform,56.868846521436105,0.0,18.413617372245803,80,20.0,11.596546107933465
biased_underserved,80,18,estimated_waterfill,71.71186511262927,14.843018591193164,3.570598781052638,47,3.751628479525719,11.596546107933465
biased_underserved,80,18,reserve_20,71.03706038039806,14.168213858961956,4.245403513283847,59,16.23737718823341,11.596546107933465
biased_underserved,80,18,latent_oracle,75.2824638936819,18.413617372245803,0.0,51,17.429960881565513,11.596546107933465
blindspot_ignored,20,18,uniform,15.864922325336904,0.0,20.785643250146364,80,5.0,31.68237521667697
blindspot_ignored,20,18,estimated_waterfill,34.58200950104596,18.717087175709054,2.0685560744373106,18,4.442383407596839,31.68237521667697
blindspot_ignored,20,18,reserve_20,31.404197679508393,15.539275354171489,5.246367895974878,15,7.420595661581785,31.68237521667697
blindspot_ignored,20,18,latent_oracle,36.65056557548327,20.785643250146364,0.0,18,0.22326136755942802,31.68237521667697
blindspot_ignored,80,18,uniform,46.45052113519255,0.0,17.995602506371874,80,20.0,31.68237521667697
blindspot_ignored,80,18,estimated_waterfill,62.379977806493116,15.929456671300564,2.0661458350713104,51,17.42996088156551,31.68237521667697
blindspot_ignored,80,18,reserve_20,60.68018603759893,14.229664902406377,3.7659376039654973,57,23.419976385604045,31.68237521667697
blindspot_ignored,80,18,latent_oracle,64.44612364156443,17.995602506371874,0.0,47,4.412125205756576,31.68237521667697
known,20,19,uniform,28.94650224208875,0.0,29.214046203815737,80,5.0,15.722415014546234
known,20,19,estimated_waterfill,58.16054844590449,29.214046203815737,0.0,18,7.828318840767848,15.722415014546234
known,20,19,reserve_20,56.71141837821445,27.764916136125695,1.4491300676900423,16,9.985235635451994,15.722415014546234
known,20,19,latent_oracle,58.16054844590449,29.214046203815737,0.0,18,7.828318840767848,15.722415014546234
known,80,19,uniform,78.98974912239012,0.0,21.77381461829576,80,20.0,15.722415014546234
known,80,19,estimated_waterfill,100.76356374068588,21.77381461829576,0.0,51,22.81850391753614,15.722415014546234
known,80,19,reserve_20,99.57818084504686,20.588431722656736,1.185382895639023,56,26.828833567862866,15.722415014546234
known,80,19,latent_oracle,100.76356374068588,21.77381461829576,0.0,51,22.81850391753614,15.722415014546234
noise_05,20,19,uniform,28.94650224208875,0.0,29.214046203815737,80,5.0,15.722415014546234
noise_05,20,19,estimated_waterfill,53.740337836928,24.793835594839248,4.42021060897649,20,6.860949552138076,15.722415014546234
noise_05,20,19,reserve_20,52.714100111284736,23.767597869195985,5.4464483346197525,17,8.60252664101104,15.722415014546234
noise_05,20,19,latent_oracle,58.16054844590449,29.214046203815737,0.0,18,7.828318840767848,15.722415014546234
noise_05,80,19,uniform,78.98974912239012,0.0,21.77381461829576,80,20.0,15.722415014546234
noise_05,80,19,estimated_waterfill,93.01289927586524,14.023150153475115,7.750664464820645,45,27.354353580002925,15.722415014546234
noise_05,80,19,reserve_20,91.64798737171252,12.658238249322395,9.115576368973365,49,30.90952694375513,15.722415014546234
noise_05,80,19,latent_oracle,100.76356374068588,21.77381461829576,0.0,51,22.81850391753614,15.722415014546234
noise_10,20,19,uniform,28.94650224208875,0.0,29.214046203815737,80,5.0,15.722415014546234
noise_10,20,19,estimated_waterfill,36.94246937642294,7.99596713433419,21.218079069481547,14,4.136448620358551,15.722415014546234
noise_10,20,19,reserve_20,35.18997424455495,6.243472002466202,22.970574201349535,13,6.009544975092964,15.722415014546234
noise_10,20,19,latent_oracle,58.16054844590449,29.214046203815737,0.0,18,7.828318840767848,15.722415014546234
noise_10,80,19,uniform,78.98974912239012,0.0,21.77381461829576,80,20.0,15.722415014546234
noise_10,80,19,estimated_waterfill,78.60174434342579,-0.38800477896432994,22.16181939726009,35,25.3485530755223,15.722415014546234
noise_10,80,19,reserve_20,79.62873166824228,0.6389825458521585,21.1348320724436,42,29.656029097751567,15.722415014546234
noise_10,80,19,latent_oracle,100.76356374068588,21.77381461829576,0.0,51,22.81850391753614,15.722415014546234
noise_20,20,19,uniform,28.94650224208875,0.0,29.214046203815737,80,5.0,15.722415014546234
noise_20,20,19,estimated_waterfill,8.786429174577307,-20.160073067511444,49.37411927132718,5,1.7670692797207415,15.722415014546234
noise_20,20,19,reserve_20,16.328006402066077,-12.618495840022675,41.832542043838416,4,4.917582401166571,15.722415014546234
noise_20,20,19,latent_oracle,58.16054844590449,29.214046203815737,0.0,18,7.828318840767848,15.722415014546234
noise_20,80,19,uniform,78.98974912239012,0.0,21.77381461829576,80,20.0,15.722415014546234
noise_20,80,19,estimated_waterfill,31.55900988075038,-47.43073924163974,69.2045538599355,16,9.061913571780657,15.722415014546234
noise_20,80,19,reserve_20,47.064773702595666,-31.924975419794457,53.698790038090216,29,19.8883254594956,15.722415014546234
noise_20,80,19,latent_oracle,100.76356374068588,21.77381461829576,0.0,51,22.81850391753614,15.722415014546234
biased_underserved,20,19,uniform,28.94650224208875,0.0,29.214046203815737,80,5.0,15.722415014546234
biased_underserved,20,19,estimated_waterfill,49.775115146930354,20.828612904841602,8.385433298974135,22,1.4776947749425855,15.722415014546234
biased_underserved,20,19,reserve_20,50.59605334026178,21.64955109817303,7.564495105642706,19,5.175411783690523,15.722415014546234
biased_underserved,20,19,latent_oracle,58.16054844590449,29.214046203815737,0.0,18,7.828318840767848,15.722415014546234
biased_underserved,80,19,uniform,78.98974912239012,0.0,21.77381461829576,80,20.0,15.722415014546234
biased_underserved,80,19,estimated_waterfill,91.90955778731127,12.919808664921149,8.85400595337461,44,5.328575243934124,15.722415014546234
biased_underserved,80,19,reserve_20,94.57695148682895,15.587202364438824,6.186612253856936,56,18.100659368753426,15.722415014546234
biased_underserved,80,19,latent_oracle,100.76356374068588,21.77381461829576,0.0,51,22.81850391753614,15.722415014546234
blindspot_ignored,20,19,uniform,17.708956760037587,0.0,16.415262847309464,80,5.0,58.51705258892516
blindspot_ignored,20,19,estimated_waterfill,30.574018733411506,12.865061973373919,3.5502008739355446,18,7.828318840767848,58.51705258892516
blindspot_ignored,20,19,reserve_20,28.20220824675653,10.493251486718943,5.9220113605905205,16,9.985235635451994,58.51705258892516
blindspot_ignored,20,19,latent_oracle,34.12421960734705,16.415262847309464,0.0,23,1.6598894946235403,58.51705258892516
blindspot_ignored,80,19,uniform,50.99032515369441,0.0,17.260914587376142,80,20.0,58.51705258892516
blindspot_ignored,80,19,estimated_waterfill,64.76999698623237,13.779671832537964,3.4812427548381777,51,22.81850391753614,58.51705258892516
blindspot_ignored,80,19,reserve_20,63.08841962551432,12.098094471819913,5.162820115556229,56,26.828833567862866,58.51705258892516
blindspot_ignored,80,19,latent_oracle,68.25123974107055,17.260914587376142,0.0,46,6.110146288114032,58.51705258892516
known,20,20,uniform,21.224484952940983,0.0,27.71792032235195,80,5.0,12.443701702878437
known,20,20,estimated_waterfill,48.942405275292934,27.71792032235195,0.0,20,1.3155696424151162,12.443701702878437
known,20,20,reserve_20,46.01702419832955,24.792539245388568,2.925381076963383,17,4.531830526857316,12.443701702878437
known,20,20,latent_oracle,48.942405275292934,27.71792032235195,0.0,20,1.3155696424151162,12.443701702878437
known,80,20,uniform,61.30191335779991,0.0,20.55938844797675,80,20.0,12.443701702878437
known,80,20,estimated_waterfill,81.86130180577666,20.55938844797675,0.0,53,13.517893832867067,12.443701702878437
known,80,20,reserve_20,80.82088364941364,19.518970291613734,1.0404181563630175,59,19.866100256876994,12.443701702878437
known,80,20,latent_oracle,81.86130180577666,20.55938844797675,0.0,53,13.517893832867067,12.443701702878437
noise_05,20,20,uniform,21.224484952940983,0.0,27.71792032235195,80,5.0,12.443701702878437
noise_05,20,20,estimated_waterfill,46.50251524308569,25.278030290144706,2.439890032207245,22,1.0195124339715314,12.443701702878437
noise_05,20,20,reserve_20,43.39671970570394,22.172234752762954,5.545685569588997,18,4.0649156387777925,12.443701702878437
noise_05,20,20,latent_oracle,48.942405275292934,27.71792032235195,0.0,20,1.3155696424151162,12.443701702878437
noise_05,80,20,uniform,61.30191335779991,0.0,20.55938844797675,80,20.0,12.443701702878437
noise_05,80,20,estimated_waterfill,79.02811923098989,17.726205873189976,2.8331825747867754,49,12.175849378279104,12.443701702878437
noise_05,80,20,reserve_20,78.40509121827662,17.103177860476713,3.4562105875000384,58,19.020347174538117,12.443701702878437
noise_05,80,20,latent_oracle,81.86130180577666,20.55938844797675,0.0,53,13.517893832867067,12.443701702878437
noise_10,20,20,uniform,21.224484952940983,0.0,27.71792032235195,80,5.0,12.443701702878437
noise_10,20,20,estimated_waterfill,31.58182707881968,10.357342125878695,17.360578196473256,23,1.785938153061505,12.443701702878437
noise_10,20,20,reserve_20,30.66639892280454,9.441913969863556,18.276006352488395,19,4.349634200163301,12.443701702878437
noise_10,20,20,latent_oracle,48.942405275292934,27.71792032235195,0.0,20,1.3155696424151162,12.443701702878437
noise_10,80,20,uniform,61.30191335779991,0.0,20.55938844797675,80,20.0,12.443701702878437
noise_10,80,20,estimated_waterfill,72.85987469967957,11.557961341879654,9.001427106097097,48,12.01022126525488,12.443701702878437
noise_10,80,20,reserve_20,70.74593328913298,9.444019931333067,11.115368516643684,56,19.453092337301225,12.443701702878437
noise_10,80,20,latent_oracle,81.86130180577666,20.55938844797675,0.0,53,13.517893832867067,12.443701702878437
noise_20,20,20,uniform,21.224484952940983,0.0,27.71792032235195,80,5.0,12.443701702878437
noise_20,20,20,estimated_waterfill,22.105629870164666,0.8811449172236827,26.836775405128268,17,3.2072307105382984,12.443701702878437
noise_20,20,20,reserve_20,21.914637713808425,0.6901527608674414,27.02776756148451,16,5.778534593565507,12.443701702878437
noise_20,20,20,latent_oracle,48.942405275292934,27.71792032235195,0.0,20,1.3155696424151162,12.443701702878437
noise_20,80,20,uniform,61.30191335779991,0.0,20.55938844797675,80,20.0,12.443701702878437
noise_20,80,20,estimated_waterfill,41.27443146021693,-20.02748189758298,40.58687034555973,31,8.120636473467442,12.443701702878437
noise_20,80,20,reserve_20,43.162952069878955,-18.138961287920957,38.69834973589771,44,19.067548582891085,12.443701702878437
noise_20,80,20,latent_oracle,81.86130180577666,20.55938844797675,0.0,53,13.517893832867067,12.443701702878437
biased_underserved,20,20,uniform,21.224484952940983,0.0,27.71792032235195,80,5.0,12.443701702878437
biased_underserved,20,20,estimated_waterfill,48.4322697398902,27.20778478694922,0.5101355354027319,18,0.0,12.443701702878437
biased_underserved,20,20,reserve_20,45.875818142180236,24.651333189239253,3.066587133112698,16,4.000000000000001,12.443701702878437
biased_underserved,20,20,latent_oracle,48.942405275292934,27.71792032235195,0.0,20,1.3155696424151162,12.443701702878437
biased_underserved,80,20,uniform,61.30191335779991,0.0,20.55938844797675,80,20.0,12.443701702878437
biased_underserved,80,20,estimated_waterfill,77.67354495723893,16.37163159943902,4.187756848537731,43,0.0,12.443701702878437
biased_underserved,80,20,reserve_20,79.86771708591122,18.565803728111312,1.9935847198654386,60,16.000000000000004,12.443701702878437
biased_underserved,80,20,latent_oracle,81.86130180577666,20.55938844797675,0.0,53,13.517893832867067,12.443701702878437
blindspot_ignored,20,20,uniform,19.314267461215827,0.0,29.118002278674375,80,5.0,25.821132413620038
blindspot_ignored,20,20,estimated_waterfill,47.44629803897437,28.13203057775854,0.9859717009158331,20,1.3155696424151158,25.821132413620038
